case_id,canonical_selection_index,release_relative_path,private_reference_filename,historical_private_filename,match_status,identity_status,dataset_repository,dataset_revision,split,streaming,shuffle_seed,shuffle_buffer_size,minimum_resolution,selected_stream_index,source_path_or_key,imagenet_label,source_width,source_height,pre_transform_width,pre_transform_height,post_exif_width,post_exif_height,post_transform_width,post_transform_height,source_exif_orientation,applied_exif_transform,applied_resize,resize_resampling,resize_dimension_rounding,max_side,pre_normalization_png_size_bytes,png_size_trigger_bytes,png_compress_level,png_optimize,icc_profile_preserved,source_file_sha256,source_decoded_rgb_sha256,reconstructed_decoded_rgb_sha256,archived_decoded_rgb_sha256,private_file_sha256,post_preprocessing_match_status,datasets_version,pillow_version,python_version,hash_algorithm
1,1,data/raw_images/normal/1.png,1.png,1.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,1,n02105162_3689_n02105162.JPEG,225,500,333,500,333,500,333,500,333,,false,false,,,,389990,3145728,6,false,false,90f83d90b0f0ad2c3d3aad6199d4a9258602da8097743ca598b246e1a793b388,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,36a204c2b79fd2c93be4863ba205d79b2fa4c032f3bf9f3330bb7edfce8e4e87,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
286,286,data/raw_images/normal/286.png,285.png,285.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,318,n04501370_12691_n04501370.JPEG,877,500,355,500,355,500,355,500,355,,false,false,,,,268621,3145728,6,false,false,f80584cf76885caaa8477e6b384e922ee850fe65210fddb3455d07eaca2e6e74,db908ae74ffd2fd1fd901dab2f1c7fb7c4ddaa0646447e77be0f4c3c4e69537e,db908ae74ffd2fd1fd901dab2f1c7fb7c4ddaa0646447e77be0f4c3c4e69537e,db908ae74ffd2fd1fd901dab2f1c7fb7c4ddaa0646447e77be0f4c3c4e69537e,c58363e2441ee0578c56852011e4d8b14d83ffe02ab093e63b58311804100082,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
287,287,data/raw_images/normal/287.png,286.png,286.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,319,n02089078_3188_n02089078.JPEG,165,265,350,265,350,265,350,265,350,,false,false,,,,174769,3145728,6,false,false,5ab3dd75f22f3fdf283911c318d0f1e6483d97e726a0b9eb7470d656aebe673d,11f9ca1f89d57506afde4eca953d4185bdbed1c43f8af569d51926adf1ccb463,11f9ca1f89d57506afde4eca953d4185bdbed1c43f8af569d51926adf1ccb463,11f9ca1f89d57506afde4eca953d4185bdbed1c43f8af569d51926adf1ccb463,fdb2f8c3ca6c286092c98ea9fac4c50da10d0364757d02e9c8fcfce8e40b131a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
288,288,data/raw_images/normal/288.png,287.png,287.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,320,n01983481_26516_n01983481.JPEG,122,500,375,500,375,500,375,500,375,,false,false,,,,377067,3145728,6,false,false,81e600e8149300eb7bc63d04780f4d293fd7ed6aa00628ff747f73343e99c8ff,4e6cecb2ee0da2f72f21912bca00576100bd30cf0d3f4988f9cb1319c3752165,4e6cecb2ee0da2f72f21912bca00576100bd30cf0d3f4988f9cb1319c3752165,4e6cecb2ee0da2f72f21912bca00576100bd30cf0d3f4988f9cb1319c3752165,d01dc2b911124d753954a261edf27b04b213ca5a53d28f09594c6211bbe9f533,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
289,289,data/raw_images/normal/289.png,288.png,288.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,321,n02793495_14226_n02793495.JPEG,425,500,375,500,375,500,375,500,375,,false,false,,,,278795,3145728,6,false,false,ec27b4bec5349f8bff9f2042d274c5985b857e5f000301f684a35e3b69b78728,b457afa1389ee5d6585d101b590849f4a0b5822a0c456e0da677034ec9aa0005,b457afa1389ee5d6585d101b590849f4a0b5822a0c456e0da677034ec9aa0005,b457afa1389ee5d6585d101b590849f4a0b5822a0c456e0da677034ec9aa0005,df51cbc994824105dc352cde471bbd5eaff3a312976f4c083bf608162853637d,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
290,290,data/raw_images/normal/290.png,289.png,289.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,322,n04604644_9188_n04604644.JPEG,912,448,289,448,289,448,289,448,289,,false,false,,,,249794,3145728,6,false,false,7809de3922f431822704e3c106f0db84438d77033ade2817280ca82c94fffc2d,1c83bcb409205b23e4ac559f50b1713dc7a9c4a1c31399c30ba2f7257f1ac6e1,1c83bcb409205b23e4ac559f50b1713dc7a9c4a1c31399c30ba2f7257f1ac6e1,1c83bcb409205b23e4ac559f50b1713dc7a9c4a1c31399c30ba2f7257f1ac6e1,ea341a91f0a89f9a5d48798f9ec134d059a266f0e0b4ee267645a10068d49da9,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
291,291,data/raw_images/normal/291.png,290.png,290.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,323,n07860988_12125_n07860988.JPEG,961,500,375,500,375,500,375,500,375,,false,false,,,,220439,3145728,6,false,false,b727f57241ab9b41cd7cba35474369b6d87eaaba4ec5bf5fdb010ff17bd9f330,bda5fc98b5a5f7b687c4cc9f70fc0b23f53d119c0832bb480ced03362646339d,bda5fc98b5a5f7b687c4cc9f70fc0b23f53d119c0832bb480ced03362646339d,bda5fc98b5a5f7b687c4cc9f70fc0b23f53d119c0832bb480ced03362646339d,9e6cf40bb1cc033e85047d227894b6a9b9a683d505967cd8624b417bdd4feb52,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
292,292,data/raw_images/normal/292.png,291.png,291.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,324,n01770393_7469_n01770393.JPEG,71,500,358,500,358,500,358,500,358,,false,false,,,,388145,3145728,6,false,false,22ea907077856591545aa1728265e0b20b890324858e194df6220e7a680667c8,cec95dc4909b72010f4d8e3e0b4fec8d63bb6f60025285425cf276f55e24a96d,cec95dc4909b72010f4d8e3e0b4fec8d63bb6f60025285425cf276f55e24a96d,cec95dc4909b72010f4d8e3e0b4fec8d63bb6f60025285425cf276f55e24a96d,85a8d31b3b157f20a1908243eff22b4a2a275237e04ab8dfd018d66aafe1d356,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
293,293,data/raw_images/normal/293.png,292.png,292.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,325,n02094258_153_n02094258.JPEG,186,500,375,500,375,500,375,500,375,,false,false,,,,326165,3145728,6,false,false,a24984be3fb7b6ae6c9acec8b5cec056a40be7b261d7ce9fe654c852ee828aea,99ef9b13a5d34537f8c1f053c7f6aa8f65b4ecf6f0758f5edd7452f78fdc551c,99ef9b13a5d34537f8c1f053c7f6aa8f65b4ecf6f0758f5edd7452f78fdc551c,99ef9b13a5d34537f8c1f053c7f6aa8f65b4ecf6f0758f5edd7452f78fdc551c,0640cc8b4efe2b718d20b6eef9ac2664e0004f0c6e6d612a0231fa59c3717308,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
294,294,data/raw_images/normal/294.png,293.png,293.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,326,n03590841_6043_n03590841.JPEG,607,500,375,500,375,500,375,500,375,,false,false,,,,267423,3145728,6,false,false,d42c27fd3243a3013f191d577809935681e7b32eb00df67a88ae3fe6c0d015f0,a40b782b6beefe3e0738ca34765b8c84fbd644ecf0c9b380aa94c99ef11ea48a,a40b782b6beefe3e0738ca34765b8c84fbd644ecf0c9b380aa94c99ef11ea48a,a40b782b6beefe3e0738ca34765b8c84fbd644ecf0c9b380aa94c99ef11ea48a,3da8cffce3faab2652b8a89fbc8a8bf93ac60a905380eef9fefb18c2dcf91ae4,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
295,295,data/raw_images/normal/295.png,294.png,294.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,327,n03344393_3516_n03344393.JPEG,554,333,500,333,500,333,500,333,500,,false,false,,,,276131,3145728,6,false,true,d988f34f16e9f0c1942231b70c32544c09dfa3601b778febc4b8925852cf71c4,8aff3a300af8ee361dab13c9593ffc5431696444ec7e88d3d5d9bb071f0714cf,8aff3a300af8ee361dab13c9593ffc5431696444ec7e88d3d5d9bb071f0714cf,8aff3a300af8ee361dab13c9593ffc5431696444ec7e88d3d5d9bb071f0714cf,5931d2af17e5ff7c3fe280ba66e91d00f58a08744a4922ea89ea50b02d77cb32,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
296,296,data/raw_images/normal/296.png,295.png,295.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,328,n02104029_5542_n02104029.JPEG,222,500,333,500,333,500,333,500,333,,false,false,,,,261955,3145728,6,false,false,dea38f060373ffb91759cf6e7a31254177865e44463ed944157e2c904d1ee277,ee3f3d06727161009405db3332401074c992c6f054385f264b67ec56b03ee244,ee3f3d06727161009405db3332401074c992c6f054385f264b67ec56b03ee244,ee3f3d06727161009405db3332401074c992c6f054385f264b67ec56b03ee244,32fdaa8371d7492f59a42a9de375b2cb1bbf08936a27952d985750fa749e27fb,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
297,297,data/raw_images/normal/297.png,296.png,296.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,329,n02097130_3005_n02097130.JPEG,197,500,375,500,375,500,375,500,375,,false,false,,,,378056,3145728,6,false,false,8c4be24b4d449e7fc358b5ac316a2ab4a32dc9d25acf16ce89ced3bf1c8532e0,e79529542a140a9a6c18b49b9893d5328bcee74a1a0e96ca6d6c251b5effc435,e79529542a140a9a6c18b49b9893d5328bcee74a1a0e96ca6d6c251b5effc435,e79529542a140a9a6c18b49b9893d5328bcee74a1a0e96ca6d6c251b5effc435,41aa3843fd8c371a497f0115bd326104ea5a5457066c3f08d3c4c83ed23eb8a9,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
298,298,data/raw_images/normal/298.png,297.png,297.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,330,n02814860_3206_n02814860.JPEG,437,432,640,432,640,432,640,432,640,,false,false,,,,167483,3145728,6,false,false,6a2d1c451f50a154886a6053c821e6a47838ce802e2ce74f72326c10414f29cd,9b816e1281ba759402c05979258dea3f2e3dab0c5fccf71f471ad6a6e332f877,9b816e1281ba759402c05979258dea3f2e3dab0c5fccf71f471ad6a6e332f877,9b816e1281ba759402c05979258dea3f2e3dab0c5fccf71f471ad6a6e332f877,90783b8f3bff82423d855e7fff2440781f05789903166464a7d31aad7b74cf3a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
299,299,data/raw_images/normal/299.png,298.png,298.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,331,n03208938_1094_n03208938.JPEG,535,400,392,400,392,400,392,400,392,1,false,false,,,,156710,3145728,6,false,false,73c4e30e74eb7b2990a3ee4323fad3cccc22dbeb681f4ce5cd67dd570d857aee,2a8b1608002620ab9a75abf2fec3cabd5b4080cf20235a8960a12f28f694c80a,2a8b1608002620ab9a75abf2fec3cabd5b4080cf20235a8960a12f28f694c80a,2a8b1608002620ab9a75abf2fec3cabd5b4080cf20235a8960a12f28f694c80a,1aa29115970fdfd2e90d07a40d2b2ec1fa385364f7fe40fd85e445f5d4a7f943,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
300,300,data/raw_images/normal/300.png,299.png,299.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,332,n03630383_4162_n03630383.JPEG,617,375,500,375,500,375,500,375,500,,false,false,,,,316512,3145728,6,false,false,25ecbe3291956d1e3cd66f48944be966a2fe146ec883fa27b6929f1610f0e9c3,7ee8f1a8b12c6c1dd71c160888e448de37a7d6bd518160a2bd9a6336672e5c7e,7ee8f1a8b12c6c1dd71c160888e448de37a7d6bd518160a2bd9a6336672e5c7e,7ee8f1a8b12c6c1dd71c160888e448de37a7d6bd518160a2bd9a6336672e5c7e,586be9e44905e51438ad04574d9be472fb28c94a835d3c0424ffa3e616a9fcbb,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
301,301,data/raw_images/normal/301.png,300.png,300.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,333,n03207941_13680_n03207941.JPEG,534,375,500,375,500,375,500,375,500,,false,false,,,,358199,3145728,6,false,true,d9e0e00a001ac48437492fff748cad2de6e4825bb5861a555a2a4b2945be6e6f,0878f107d5082e8f4732097e79188e848726e4e54608d6d4350c2ce6fba061de,0878f107d5082e8f4732097e79188e848726e4e54608d6d4350c2ce6fba061de,0878f107d5082e8f4732097e79188e848726e4e54608d6d4350c2ce6fba061de,c8a904d3a05244970a951a9ea54c2249a6deb39aff00983714fdf3a0a0c5cebb,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
302,302,data/raw_images/normal/302.png,301.png,301.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,334,n03494278_33081_n03494278.JPEG,593,500,375,500,375,500,375,500,375,,false,false,,,,274493,3145728,6,false,false,a6fb3d6a7cf9a42153156b20734d376fe776c64e919290489fdf84b3bc5cbfe0,74bd37ed4a3215ff397865de07ec7d3cb73f70f9525038697641ae39247066c3,74bd37ed4a3215ff397865de07ec7d3cb73f70f9525038697641ae39247066c3,74bd37ed4a3215ff397865de07ec7d3cb73f70f9525038697641ae39247066c3,2a1c695d21ee62816cf040f5b6e4de76c651bfd89078f19b634776f31319994a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
303,303,data/raw_images/normal/303.png,302.png,302.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,335,n02280649_970_n02280649.JPEG,324,700,525,700,525,700,525,700,525,1,false,false,,,,648780,3145728,6,false,true,4a56f80183b7df5b59ef1af750ae40c5433d8094d3ad4c8e3f9a001637ab996b,e5ce0f322751e62ac1c15cdbdbc339582188196d039be1b9b36990a758bf78b6,e5ce0f322751e62ac1c15cdbdbc339582188196d039be1b9b36990a758bf78b6,e5ce0f322751e62ac1c15cdbdbc339582188196d039be1b9b36990a758bf78b6,7182e1c027ab343336b18601b1848a165dd9e1939d038857c03dbcb52226a9da,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
304,304,data/raw_images/normal/304.png,303.png,303.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,336,n07836838_10710_n07836838.JPEG,960,2400,2307,2400,2307,2400,2307,1536,1476,1,false,true,Pillow Image.Resampling.LANCZOS,"int(width*ratio), int(height*ratio) (floor for positive values)",1536,3457726,3145728,6,false,true,fed7b403acbf92080ef2d71dd5d54f5f1dc6ab18d84d60b238835d19c861a8ed,98238827bc92f0bd5eab3697b9293311e2bc9b7c2960cae58139d59f607da9ee,9ed3e429c83cce5691b93f287f0daf65482eababeb0fe3adab6da9ce99e3186b,9ed3e429c83cce5691b93f287f0daf65482eababeb0fe3adab6da9ce99e3186b,090df36839ae538f71ab6973a16572a2f28d513acc5ae367d1ba45989f2ca347,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
305,305,data/raw_images/normal/305.png,304.png,304.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,337,n02094114_406_n02094114.JPEG,185,500,383,500,383,500,383,500,383,,false,false,,,,458571,3145728,6,false,false,3559f122fbf09737a0bb8168ac2edbed44c955ea0621fa96095f9e5bc2f30871,bb83e5e9225c06a511fb633bbb45b8502d28b8dec45ec422ea802f7dedd0e801,bb83e5e9225c06a511fb633bbb45b8502d28b8dec45ec422ea802f7dedd0e801,bb83e5e9225c06a511fb633bbb45b8502d28b8dec45ec422ea802f7dedd0e801,4a1bb0b24ae90d73e31d5bb8a334ea9cbb151e51cef21b52fd7ead859512e9da,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
306,306,data/raw_images/normal/306.png,305.png,305.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,338,n02489166_11128_n02489166.JPEG,376,333,500,333,500,333,500,333,500,,false,false,,,,253223,3145728,6,false,false,e90cffbbcbedf51da40086b92aa34b350459c4f13b6ec821c8c5345a9b61b8a9,4919d2da07d3012690ddfb96d4c9327520dd01d223e2066395a26b041714d00a,4919d2da07d3012690ddfb96d4c9327520dd01d223e2066395a26b041714d00a,4919d2da07d3012690ddfb96d4c9327520dd01d223e2066395a26b041714d00a,75f32b549fd7c1740ca0fa6a8b0c06e84f33f1f7175a95f96cb2e7f1c3af7dd9,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
307,307,data/raw_images/normal/307.png,306.png,306.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,339,n02106662_778_n02106662.JPEG,235,319,500,319,500,319,500,319,500,,false,false,,,,359814,3145728,6,false,true,0b77846457ada67191f57bdf1b78db7b9bdb3cf59d2d366afa55bb82f3f43672,bd548c44ff1deed6790e1bd5869b499e5def3564b3459d638bb79eee7d3fad04,bd548c44ff1deed6790e1bd5869b499e5def3564b3459d638bb79eee7d3fad04,bd548c44ff1deed6790e1bd5869b499e5def3564b3459d638bb79eee7d3fad04,2c39f48bda7f90da24b4c77e3a03e3082d81ccc4693571bd2bf6c7db2801b605,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
308,308,data/raw_images/normal/308.png,307.png,307.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,340,n01667778_8429_n01667778.JPEG,36,500,375,500,375,500,375,500,375,,false,false,,,,257717,3145728,6,false,false,74fbba74214cac293250034f22a4568329734681ae2702375378abba8bbd14d4,7c559ce4e1d362c06489858c67373d3d2b43ed42ad69ccd92efd85c38ced9712,7c559ce4e1d362c06489858c67373d3d2b43ed42ad69ccd92efd85c38ced9712,7c559ce4e1d362c06489858c67373d3d2b43ed42ad69ccd92efd85c38ced9712,a9b3a4c6f09b817a143ed934211741b91c21ffafb4d482d6465ca0ece7892b75,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
309,309,data/raw_images/normal/309.png,308.png,308.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,341,n03854065_247_n03854065.JPEG,687,800,600,800,600,800,600,800,600,1,false,false,,,,583947,3145728,6,false,false,1a9b8aa2d617519490b96b706da4ecb59e4bc11130d7e6e751cd7116c6376ad3,1efc5a7a1735addf6c9f4416540d4772d07d578bd60b0c2a75f983808abd0926,1efc5a7a1735addf6c9f4416540d4772d07d578bd60b0c2a75f983808abd0926,1efc5a7a1735addf6c9f4416540d4772d07d578bd60b0c2a75f983808abd0926,68a3c1ea1736fe639439f5e975b82d649b94e50fd84f28cd2d043ea868a81df7,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
310,310,data/raw_images/normal/310.png,309.png,309.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,344,n13052670_750_n13052670.JPEG,996,400,300,400,300,400,300,400,300,,false,false,,,,203079,3145728,6,false,false,c20d8dbea6144fdd02963539ae2b1b99932d8eec8d345ccd6eca464c69c68843,ec808c1bcbaa21eba87216a6daa429a81d3bd5e80057a42a7d553f5b2265aef0,ec808c1bcbaa21eba87216a6daa429a81d3bd5e80057a42a7d553f5b2265aef0,ec808c1bcbaa21eba87216a6daa429a81d3bd5e80057a42a7d553f5b2265aef0,639bec0077d0699a01483af3d4524e1b749848efc723fe4494ebb8d7a35d1e0d,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
311,311,data/raw_images/normal/311.png,310.png,310.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,345,n03393912_238_n03393912.JPEG,565,500,375,500,375,500,375,500,375,,false,false,,,,311892,3145728,6,false,false,1e8f9ac8eca19c4090f44db44c08f997a98892ae21b9b170501f521196c630ea,d50a9e40754790b4820e7f22e7a452c2ac1eae92ff81678dc27be60786e8cb4c,d50a9e40754790b4820e7f22e7a452c2ac1eae92ff81678dc27be60786e8cb4c,d50a9e40754790b4820e7f22e7a452c2ac1eae92ff81678dc27be60786e8cb4c,be08d753d9f6757461c8540251acd061c0212ae2f7df886b74e4353d35315dab,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
312,312,data/raw_images/normal/312.png,311.png,311.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,346,n04229816_14264_n04229816.JPEG,796,500,333,500,333,500,333,500,333,,false,false,,,,299832,3145728,6,false,false,7a7edb3f0b414cbbe5c34d136bcfc6ab7f9c325d34a6c03f653fac58d6b68053,5304bbef20dfd02603266a218cb0a2f81007653f5bc38c029bb119bb6d0b984c,5304bbef20dfd02603266a218cb0a2f81007653f5bc38c029bb119bb6d0b984c,5304bbef20dfd02603266a218cb0a2f81007653f5bc38c029bb119bb6d0b984c,63107902778b7d96fe4d8d2823329dcc33c90953bc71bbf9a251ec7029e632e4,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
313,313,data/raw_images/normal/313.png,312.png,312.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,347,n01773549_2007_n01773549.JPEG,73,576,461,576,461,576,461,576,461,,false,false,,,,446032,3145728,6,false,false,65939ada106e3bf402de0193c2651867bf9b6f72c42ed70efce7688404b84000,993b8f5084d1972b60ffddba979ae404b27f0208d4f7c7050a5bdab4997fb442,993b8f5084d1972b60ffddba979ae404b27f0208d4f7c7050a5bdab4997fb442,993b8f5084d1972b60ffddba979ae404b27f0208d4f7c7050a5bdab4997fb442,9987191f2dcb0c88c5c79f69a8b5fb009e1646e7f2ccd4ece03bb4d12403b66f,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
314,314,data/raw_images/normal/314.png,313.png,313.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,348,n01614925_3160_n01614925.JPEG,22,500,451,500,451,500,451,500,451,,false,false,,,,328934,3145728,6,false,false,bc01b01dd3aceed7c5eb9bf2ec2c21d4a1ecde26f24aa62ebc1df86d30fe9d75,01b1cf3045accb0a553748ccd28e5e949e637f94b7ba8a822c9f30ccc03ef86a,01b1cf3045accb0a553748ccd28e5e949e637f94b7ba8a822c9f30ccc03ef86a,01b1cf3045accb0a553748ccd28e5e949e637f94b7ba8a822c9f30ccc03ef86a,ea94d591d6781a831cb6cf53cdb6aa8ca019c6ef12ca1934066eb58c1d740d94,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
